"","BLOCK","Fertilizer","Mowing","Ditch","treatment","QUADRAT..","DATA.TYPE","Year","Agalinus.purpurea","Aster.novi.belgii","Bidens.bipinnata","Chamaecrista.fasciculata","Clematis.dioscoreifolia","Desmodium.sp.","Drosera.sp.","Erechtites.graminifolia","Eupatorium.capillifolium","Eupatorium.pilosum","Eupatorium.recurvans","Eupatorium.rotundifolium","Eupatorium.semiserratum","Euthamia.caroliniana","Galium.sp.","Gelsemium.sempervirens","Gnaphalium.purpureum","Gratiola.pilosa","Hypericum.sp.","Lespedeza.capitata","Lespedeza.hirta","Lobelia.nuttallii","Ludwigia.alternifolia","Ludwigia.hirtella","Lycopodium","Melothria.pendula","Osmunda.cinnamomea","Osmunda.regalis","Packera.tomentosa","Polygala.cruciata","Polygala.lutea","Polygonum.sp.","Pteridium.aquilinum","Pycnanthemum.flexuosum","Rhexia.mariana","Rhexia.virginica","Rhus.radicans","Rubus.hispidus","Scutellaria.integrifolia","Smilax.glauca","Smilax.rotundifolia","Solanum.carolinense","Solidago.pinetorum","Solidago.puberula","Solidago.rugosa","Solidago.stricta","Sphagnum.sp","Viola.primulifolia","Acer.rubrum","Amelanchier.canadensis","Aronia.arbutus","Callicarpa.americana","Clethra.alnifolia","Crataegus.sp.","Cyrilla.racemiflora","Ilex.glabra","Ilex.opaca","Itea.virginica","Liquidambar.styraciflua","Magnolia.virginica","Nyssa.sylvatica","Pinus.taeda","Prunus.serotina","Rhus.copallinum","Rubus.argutus","Symplocos.tinctoria","Vaccinium.sp.","Viburnum.nudum","Amphicarpum.purshii","Andropogon.virginica","Aristida.virgata","Arundinaria.tecta","Calamagrostis.coarctata","Chasmanthium.laxum","Dichanthelium.lucidum","Dichanthelium.scabriusculum","Dichanthelium.scoparium","Juncus.biflorus","Juncus.canadensis","Juncus.dichotomus","Juncus.effusus","Carex.glaucescens","Rhynchospora.chalarocephala","Rhynchospora.inexpansa","Saccharum.giganteum","Scirpus.cyperinus","Scleria.minor","Xyris.sp"
"1010",1,0,1,1,"M",50,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0190262545696245,0,0.128531073446328,0,0,0,0,0,0.0316550348953141,0,0.010551678298438,0,0,0,0,0,0,0.178215353938185,0.0154536390827517,0,0,0,0.0540877367896311,0,0,0,0.225739448321702,0,0.111748089066135,0,0,0.072366234629445,0,0.021103356596876,0,0,0,0,0,0,0,0.201811232967763,0,0,0.0422067131937521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264955134596211,0.0126287803256896,0.379694250581589,0,0,0,0.181040212695248,0.021103356596876,0,0,0,0,0,0,0.0280824194084413,0,0,0,0
"1011",1,0,1,1,"M",51,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0614787506020971,0,0.0414057579013672,0,0,0,0,0,0.147708325614139,0,0,0,0,0,0,0,0,0.0578291155656008,0,0,0,0,0.0606821297565675,0,0,0,0,0,0.0381544332876357,0,0,0,0,0.02435251398718,0,0,0,0,0,0,0,0.122725925377005,0,0,0,0,0,0,0,0,0,0,0,0,0.154776019859943,0,0,0,0,0,0.551817407091778,0,0.16323316906888,0.185297713883434,0,0.390538738004372,0,0,0,0,0,0,0,0,0,0,0
"1012",2,0,1,0,"M",55,"p cover",2016,0,0,0,0,0,0,0,0,0,0.0359138283012786,0,0.162968733211561,0,0.218545181046524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596325346513377,0.0210056946384442,0,0,0,0,0.0342215536692812,0,0,0.0403191146448909,0,0.13484474051789,0,0,0,0,0,0.0105028473192221,0,0,0,0,0.0210056946384442,0,0,0,0,0,0,0,0.161598796604706,0,0,0,0,0.143977651230257,0.0498012248844955,0,0,0,0,0.0840227785537767,0,0.512947244009885,0,0.116901257118298,0,0,0,0,0,0,0,0,0,0.191791124959708,0,0,0,0
"1013",2,0,1,0,"M",56,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0574874951521962,0,0.535635087161027,0,0,0,0.0154731953739521,0,0,0,0,0,0,0,0,0,0,0.0178399180596852,0.0133252453734549,0,0,0,0.00666262268672746,0.0133252453734549,0,0,0.00666262268672746,0,0.167659430594366,0,0,0,0,0,0.296069052614831,0,0,0,0.00891995902984258,0.0621115541810443,0,0,0,0,0.0243931544037947,0,0,0,0,0.00891995902984258,0,0,0,0,0,0.0110679090303398,0,0,0.253945366493969,0,0.377989479022683,0,0.0245025407464126,0,0.0669543858951283,0,0,0,0,0,0,0,0.0310557770905222,0,0,0,0
"1014",2,0,1,0,"M",57,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0938611884790624,0,0.308362715266262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474404177332711,0.0360901367936932,0,0,0,0,0.122813796360397,0,0,0,0,0,0.241414840693575,0,0,0,0,0.0781210589302293,0,0,0,0,0.0181336166878646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594341495875796,0,0.240529357783395,0,0,0.0942153816431343,0,0,0,0,0,0,0,0,0.167372369713265,0,0,0,0
"1015",3,0,1,1,"M",61,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0233078792086081,0,0.0903158625477265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284111419645956,0.0466157584172162,0,0,0,0.204937521693856,0,0,0,0,0,0,0,0.145340159666782,0,0,0,0,0,0,0,0,0,0,0.09790871225269,0,0,0,0,0,0,0,0.656542867060049,0,0.0502429711905588,0.312174592155502,0,0.0885022561610552,0,0,0,0,0,0,0,0,0,0,0
"1016",3,0,1,1,"M",62,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.020189606741573,0,0.00478698501872659,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478698501872659,0,0,0,0,0.275749063670412,0.0291432584269663,0,0.129248595505618,0,0.147577247191011,0,0,0,0,0,0.0568235018726592,0,0.044124531835206,0,0,0,0,0,0.0141619850187266,0,0,0,0,0.0522588951310861,0,0,0,0,0,0.143433988764045,0,0.426498127340824,0,0.121956928838951,0.331636235955056,0,0.135124063670412,0,0,0,0,0,0,0,0,0,0,0
"1017",3,0,1,1,"M",63,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0376346604215457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033536299765808,0,0,0,0,0,0,0,0,0.0780679156908665,0,0.0752693208430913,0.0376346604215457,0,0,0,0.108372365339578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03192037470726,0,0,0,0,0.0364519906323185,0,0,0,0,0,0,0,1.20194379391101,0,0.178009367681499,0.035152224824356,0,0.146007025761124,0,0,0,0,0,0,0,0,0,0,0
"1018",4,0,1,0,"M",67,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0974308300395257,0,0.176719367588933,0,0,0,0,0.00728590250329381,0,0,0.0410013175230567,0,0,0,0,0,0,0,0.0482872200263505,0.0145718050065876,0,0,0,0,0,0,0,0,0.0953359683794466,0,0,0,0,0,0.0185243741765481,0,0,0.00728590250329381,0.250197628458498,0.0403820816864295,0,0,0,0,0,0,0,0.0185243741765481,0,0.0185243741765481,0,0,0.00728590250329381,0,0,0.0206192358366271,0,0,0.0516205533596838,0,0.297957839262187,0,0.243056653491436,0,0,0,0,0,0,0,0,0,0,0,0,0.545388669301713,0
"1019",4,0,1,0,"M",68,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0450009163459456,0,0.189825227836924,0,0,0,0,0,0,0,0.00718498525516069,0,0,0,0,0,0,0.189791906166175,0.0184518751770214,0.00306975891771213,0,0,0,0.0194640209260092,0,0,0,0,0.0275611869179121,0.00819713100414855,0,0,0,0,0.0317763782676063,0,0,0,0,0.053131404008597,0,0.0387614334982756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456573532596924,0,0.181028306759301,0,0.423372652904817,0.159160960330551,0,0,0,0,0,0,0,0,0,0,0,0.14764832308692,0
"1020",4,0,1,0,"M",69,"p cover",2016,0,0,0,0.00377930704961875,0,0,0,0,0,0,0.0226758422977125,0.0103325392032597,0,0.179153753757739,0,0,0,0,0,0.00655323215364094,0,0.0161226101440716,0,0,0,0,0,0,0.023057422904127,0.00995095859684516,0,0,0,0,0.0186543145153263,0,0,0,0,0.0839444153189682,0.0397009735282602,0,0,0,0,0.308794935264021,0,0,0.00377930704961875,0,0.0409485762066242,0,0,0,0,0.0399431942610277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312398383425466,0,0.467568966546994,0,0.669737008009875,0,0,0,0,0,0,0,0.0089455766512486,0,0.0113379211488563,0,0,0.00377930704961875,0
"1021",5,0,1,1,"M",73,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.136561355311355,0,0.133745421245421,0,0,0,0.0119276556776557,0,0,0,0,0,0,0,0,0,0,0.0143315018315018,0,0,0,0,0,0.0287087912087912,0,0,0,0,0,0,0,0.2941163003663,0,0.033470695970696,0.0382326007326007,0,0,0,0,0.0621794871794872,0,0.138782051282051,0,0,0,0,0,0,0,0,0,0,0.0455815018315018,0,0,0.00716575091575092,0,0,0.294070512820513,0,0.54356684981685,0,0,0.0501602564102564,0,0.124450549450549,0,0,0,0,0,0,0.0429487179487179,0,0,0,0
"1022",5,0,1,1,"M",74,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0587316176470588,0,0.0203737745098039,0,0,0,0,0,0,0,0.0337009803921569,0,0,0,0,0,0,0.119822303921569,0,0,0,0,0,0,0,0,0,0,0.0305147058823529,0,0,0.110416666666667,0,0.309191176470588,0.104166666666667,0,0,0,0,0,0,0.0258578431372549,0,0,0,0,0,0,0,0,0,0,0,0.00548406862745098,0,0,0,0,0.14561887254902,0,0.978952205882353,0,0,0.0360294117647059,0,0.0211397058823529,0,0,0,0,0,0,0,0,0,0,0
"1023",5,0,1,1,"M",75,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0221051278755944,0,0.0502827400077111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582026731782547,0.0522265775607248,0,0.104404960801953,0,0,0.00602428993702609,0,0,0,0,0.078267574861843,0,0.00602428993702609,0,0,0.0201130960030844,0,0,0,0,0,0,0,0.010008353682046,0.0120485798740522,0,0,0,0,0.0940110525639378,0,0.924704408173757,0,0.0523229661997173,0.336781904639507,0,0.172471404703766,0,0,0,0,0,0,0,0,0,0,0
"1024",6,0,1,0,"M",79,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0751346214760849,0,0.085313060922817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777038679477704,0,0,0,0,0,0,0,0.031394080174568,0,0.166747615528103,0,0,0,0,0.0256995037482842,0.272769506915848,0,0.0053918980748249,0,0,0.0387005947981558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078358497870693,0.0342660049977123,0.416942948650266,0,0.131369443564566,0.535466159856404,0,0,0,0,0,0,0,0,0.0193502973990779,0,0,0.0053918980748249,0
"1025",6,0,1,0,"M",80,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0.0106658692185008,0.0703748006379585,0,0.0658891547049442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03957336523126,0,0,0,0,0.0188397129186603,0,0,0,0,0.0683811802232855,0,0,0,0,0,0.227671451355662,0,0,0,0.0226275917065391,0.0426634768740032,0,0,0,0.440390749601276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317982456140351,0.0495414673046252,0.367822966507177,0,0.125996810207337,0.0382775119617225,0,0,0,0,0,0,0,0,0.0933014354066986,0,0,0,0
"1026",6,0,1,0,"M",81,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0255031759393893,0,0.0820961199969388,0,0,0,0,0,0.0234751664498355,0,0,0,0,0,0,0,0,0.153420831101247,0,0,0,0,0,0,0,0,0,0,0.0407323792760389,0.0243743782046376,0,0,0,0.0820961199969388,0.251874952169587,0,0,0,0,0.0317211295630214,0,0,0,0.0172572128262034,0,0,0,0,0,0.0323524910078824,0,0,0,0,0,0,0,0,0.238979872962424,0,0.418937016912834,0,0.104270299227061,0.0802020356623556,0,0.00482130557893931,0,0,0,0,0,0,0.0164919262263718,0,0,0.371393586898293,0
"1027",7,0,1,1,"M",85,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0145040019403347,0,0.00913170021828765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386854232355081,0,0,0,0,0.00913170021828765,0.0214892068881882,0,0,0.0402861993693912,0,0.0789837496968227,0,0,0,0,0.0445913170021829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848896434634974,0,0,0,0,0.450400194033471,0.0257821974290565,0.90704584040747,0,0.0440455978656318,0.105845258307058,0,0.112296871210284,0,0,0,0,0,0,0.0128910987145283,0,0,0,0
"1028",7,0,1,1,"M",86,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.00854901960784314,0,0.0662745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229803921568627,0,0,0,0,0,0.0315294117647059,0,0,0,0,0.113254901960784,0,0,0,0,0.0646274509803922,0.0603921568627451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107843137254902,0,0,0,0,0,0,0,1.10156862745098,0,0.0571764705882353,0.129254901960784,0,0.236549019607843,0,0,0,0,0,0,0,0,0,0,0
"1029",7,0,1,1,"M",87,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593801145662848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231689852700491,0,0,0,0,0.0279766775777414,0.0362111292962357,0,0,0,0,0.116714402618658,0,0,0,0,0.0308919803600655,0.0338072831423895,0,0,0,0.0231689852700491,0,0,0.0434226677577741,0,0,0,0,0,0,0,0,0,0,0.020253682487725,0,0,0,0,0,0.206321603927987,0,0.9132058101473,0,0.064699263502455,0.177986906710311,0,0.215067512274959,0,0,0,0,0,0,0.00772299509001637,0,0,0,0
"1030",8,0,1,0,"M",91,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0.0144676449673541,0.00845562091925787,0,0.350740190057534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530803542569009,0,0,0,0.030157088370289,0.0184756609994182,0.0257094834830952,0,0,0,0.0718986359816407,0,0,0,0,0,0.695907944922102,0,0,0.0104596289352899,0,0,0,0,0,0,0,0,0,0,0,0.0894951192707997,0,0,0,0,0,0,0,0,0.356170405326783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117745167754865,0,0,0.157237054754671,0
"1031",8,0,1,0,"M",92,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536805854498493,0,0,0,0,0,0,0,0.0156980915482853,0,0,0,0,0,0,0,0.117376955086813,0,0,0,0.021093413689195,0.060783469651313,0.012397761515282,0,0,0,0,0,0,0,0,0,0.261730520878175,0,0,0,0,0.0524895967857655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225168603816903,0,0.237336777155976,0,0.0317979624049361,0.132673267326733,0,0.0685894676424164,0,0,0,0,0,0,0.226058257999713,0,0,0,0
"1032",8,0,1,0,"M",93,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71468192824125,0,0,0,0,0,0,0,0,0,0.0121153422848338,0,0,0,0,0.253215936605767,0.174413383226943,0,0,0,0,0.0617741580453445,0,0,0,0,0.147761391151222,0.0484525643847678,0,0.0351397754787585,0,0,0,0,0,0.0387673343605547,0,0.0508826766453885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116310807836232,0,0,0,0.195042923178516,0,0,0.00605767114241691,0.0278670482060313,0,0,0,0,0,0.0654193264362756,0,0,0.0520977327756989,0
"1033",1,1,1,1,"MF",52,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546584835582933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054160250022647,0.030369598695534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215644533019295,0.298645710662198,0,0,0,0,0,0,1.18992888848628,0,0,0,0,0.156592535555757,0,0,0,0,0,0,0,0,0,0,0
"1034",1,1,1,1,"MF",53,"p cover",2016,0,0,0,0,0,0,0,0,0.033235924410676,0,0,0,0,0.11403078121956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149308396649133,0.0947204363919735,0,0,0,0.0613520358464835,0,0,0,0,0,0,0,0.0595752970972141,0,0.0125462692382622,0,0,0,0,0,0,0,0,0,0.0781687122540425,0,0,0,0,0,0,0.699435028248588,0,0.322937853107345,0.250075978959673,0,0.12461328657705,0,0,0,0,0,0,0,0,0,0,0
"1035",1,1,1,1,"MF",54,"p cover",2016,0,0,0,0,0,0,0,0,0.0923156801661475,0,0,0.0151955694011769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114157147802008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089650398061613,0.122706818968501,0,0,0,0,0,0,1.00328833506404,0,0.447317410868813,0,0,0.167601246105919,0.0284527518172378,0,0,0,0,0,0,0,0,0,0
"1036",3,1,1,1,"MF",61,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344914117596158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548652273612253,0,0.0548738805001514,0.0451607320555532,0,0,0,0.212923462986198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257171288885043,0.0730800848007615,0,0,0,0,0,0,0.818167265175442,0,0.090602691126206,0.213546488988881,0,0.173413230649418,0.203158395708043,0,0,0,0,0,0,0,0,0,0
"1037",2,1,1,0,"MF",58,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359940441509678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393215511102479,0,0.0572279407004596,0,0,0,0,0.0252864633909497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904382728037807,0,0,0,0,0,0,0.821984851427462,0,0.250572926781899,0.252566841457888,0,0,0.102660710817634,0,0,0,0,0,0,0,0,0,0
"1038",2,1,1,0,"MF",59,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0698529411764706,0,0.224877450980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246732026143791,0,0.180759803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970179738562092,0,0.79983660130719,0.179330065359477,0,0.201593137254902,0,0,0,0,0,0,0,0,0,0,0
"1039",2,1,1,0,"MF",60,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.00659846983759801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133633235051527,0,0.026393879350392,0,0,0,0,0,0.00647048227609287,0,0,0,0,0.00659846983759801,0,0.16899572426739,0,0,0,0,0,0.069378738895894,0,0,0,0,0.00435631737123029,0,0,0,0,0,0,0,0.0241517268840243,0,0.998312460300155,0.43639966249206,0,0.00871263474246058,0.105641881322349,0,0,0,0.00435631737123029,0,0,0,0,0,0
"1040",3,1,1,1,"MF",64,"p cover",2016,0,0,0,0,0,0,0,0,0.175236127508855,0,0,0.0201692247146793,0,0.0624950806768989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18349075167257,0,0.154073199527745,0,0,0,0,0.131267217630854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030745769382133,0.145808736717828,0,0,0,0,0,0,0.637101534828808,0,0.199055489964581,0.0228158205430933,0,0.0915879574970484,0.146153089334908,0,0,0,0,0,0,0,0,0,0
"1041",3,1,1,1,"MF",65,"p cover",2016,0,0,0,0,0,0,0,0,0.0168882310965457,0,0,0,0,0.0317017733964109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669714829399794,0,0.0780717287311362,0.0168882310965457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844411554827285,0.0400005285831329,0,0,0,0,0,0,1.00148003277215,0,0.315564130348601,0.0465153156962761,0,0.223841742210006,0.153632687580939,0,0,0,0,0,0,0,0,0,0
"1042",4,1,1,0,"MF",70,"p cover",2016,0,0,0,0.00800162942271881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215898510242086,0,0,0,0,0,0,0,0.0932262569832402,0,0,0,0,0.00800162942271881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794983705772812,0,0.901478119180633,0.0292132216014898,0,0.0655260707635009,0.0779795158286778,0,0,0,0,0,0,0,0,0,0
"1043",4,1,1,0,"MF",71,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0189590477387386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922278676457387,0,0,0,0,0.0128428397876682,0,0,0,0.0311914636408792,0,0.0579783000293243,0.0307007307132983,0,0,0,0.00501505113796178,0.027277569316026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501505113796178,0,0.69560794029815,0,0.70454885485676,0.20206227520542,0,0,0.116573008492073,0,0,0,0,0,0,0,0,0,0
"1044",4,1,1,0,"MF",72,"p cover",2016,0,0,0,0,0,0,0,0,0.0391920689335681,0,0,0.0391920689335681,0,0.0205874177707774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194879397140122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817011025664783,0,0,0,0,0,0,1.06637017820192,0,0.544630779208746,0.0460421878377961,0,0.027456067204052,0.065746317057352,0,0,0,0.0495938725717286,0,0,0,0,0,0
"1045",5,1,1,1,"MF",76,"p cover",2016,0,0,0,0,0,0,0,0,0.00788235294117647,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336470588235294,0,0,0,0,0.0675294117647059,0.367647058823529,0,0,0,0,0,0,0.311294117647059,0,0,0.313176470588235,0,0.778823529411765,0,0,0,0,0,0,0,0,0,0,0
"1046",5,1,1,1,"MF",77,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.00909680207433016,0,0.097990492653414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580596369922213,0,0,0.0105012964563526,0,0,0,0,0,0,0,0,0.0181936041486603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289930855661193,0.0889585133967156,0,0,0,0,0,0,1.08969317199654,0,0.054580812445981,0.213029386343993,0,0.0335782195332757,0.0363872082973207,0,0,0,0,0,0,0,0,0,0
"1047",5,1,1,1,"MF",78,"p cover",2016,0,0,0,0,0,0,0,0,0.0162665105081658,0,0,0,0,0.113123820677988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609018153425727,0,0,0,0,0.00892706096688138,0,0,0,0,0.0178541219337628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946710911575249,0.143470622682022,0,0,0,0,0,0,1.48571800377383,0,0,0.0412128310234888,0,0.0178541219337628,0,0,0,0,0,0,0,0,0,0,0
"1048",6,1,1,0,"MF",82,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0958616309180632,0,0.0287943193107604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817576260972948,0,0,0,0,0,0.0834188368267618,0.0232243774531359,0,0,0,0.0968062409407013,0.0374423869318089,0,0,0,0,0,0,0.119086008371199,0,0.0129150991026205,0,0,0,0.0335336558036514,0,0,0,0,0,0.0593638540088924,0,0,0,0,0,0,0.812266901190534,0,0.322633181870002,0.0537939121512679,0,0,0.17393853520301,0,0,0,0.0387452973078614,0,0,0,0,0,0
"1049",6,1,1,0,"MF",83,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.111137256952615,0,0.0664975902249414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132123652399752,0,0.138921571190769,0,0,0,0,0.00842767624475994,0.0132123652399752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594294977383847,0.190629330404999,0,0,0,0,0,0,0.919191919191919,0,0.43377694111085,0,0,0,0.0455634864608117,0,0,0,0,0,0,0,0,0,0
"1050",6,1,1,0,"MF",84,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151234567901235,0,0,0,0,0,0.242901234567901,0,0,0,0,0.103395061728395,0.0179012345679012,0,0,0,0,0,0,0.118827160493827,0,0,0,0,0,0,0.157407407407407,0,0,0,0.0401234567901235,0,0,0,0.095679012345679,0,0,0,0.938271604938272,0,0,0,0,0,0.0851851851851852,0,0,0,0,0,0,0,0,0,0
"1051",7,1,1,1,"MF",88,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0.0329296142239622,0.0862694723105783,0.0412690645134981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116568795367425,0,0.0924883777832151,0.078582497349319,0,0,0,0.023856129190115,0.00534214175026507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078582497349319,0,0,0,0,0,0,0.77167441481119,0,0.156165891852214,0.0927126661773102,0,0.251141831824484,0.172416605497105,0,0,0,0,0,0,0,0,0,0
"1052",7,1,1,1,"MF",89,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0,0.158118327809416,0,0,0,0,0,0,0,0,0,0.0650235300580469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092398967241032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2615224039113,0,0,0,0,0,0,0.616945304059622,0,0.0486898243943528,0.267235538627749,0,0.490066103898482,0,0,0,0,0,0,0,0,0,0,0
"1053",7,1,1,1,"MF",90,"p cover",2016,0,0,0,0,0,0,0,0,0,0,0,0,0.155153949129853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704149933065596,0,0,0,0,0,0,0,0,0,0,0,0,0.0314056224899598,0,0,0,0,0,0,0,0,0,0,0.0282463186077644,0,0,0,0,0,0,0,1.10642570281124,0,0.274002677376171,0.133226238286479,0,0.162115127175368,0.0307630522088353,0,0,0,0,0,0.00824631860776439,0,0,0,0
