,BLOCK,Fertilizer,Mowing,Ditch,treatment,QUADRAT..,DATA.TYPE,Year,Agalinus.purpurea,Aster.novi.belgii,Bidens.bipinnata,Chamaecrista.fasciculata,Clematis.dioscoreifolia,Desmodium.sp.,Drosera.sp.,Eupatorium.capillifolium,Eupatorium.pilosum,Eupatorium.recurvans,Eupatorium.rotundifolium,Eupatorium.semiserratum,Gnaphaleum.purpureum,Gratiola.pilosa,Hypericum.sp.,Lactuca.sp,Lespedeza.capitata,Lespedeza.hirta,Lobelia.nuttallii,Ludwigia.alternifolia,Ludwigia.hirtella,Lycopodium,Osmunda.regalis,Packera.tomentosa,Polygala.cruciata,Polygala.lutea,Polygonum.sp.,Pteridium.aquilinum,Pycnanthemum.flexuosum,Rhexia.mariana,Rhexia.virginica,Rhus.radicans,Rubus.hispidus,Scutellaria.integrifolia,Smilax.glauca,Smilax.rotundifolia,Solanum.carolinense,Euthamia.caroliniana,Solidago.pinetorum,Solidago.puberula,Solidago.rugosa,Solidago.stricta,Sphagnum.sp,Viola.primulifolia,Acer.rubrum,Amelanchier.canadensis,Clethra.alnifolia,Crataegus.sp.,Cyrilla.racemiflora,Ilex.glabra,Itea.virginica,Liquidambar.styraciflua,Magnolia.virginica,Nyssa.sylvatica,Pinus.taeda,Prunus.serotina,Rhus.copallinum,Rubus.betulifolius,Sorbus.arbutifolia,Symplocos.tinctoria,Vaccinium.sp.,Viburnum.nudum,Amphicarpum.purshii,Andropogon.virginica,Aristida.virgata,Arundinaria.tecta,Calamagrostis.coarctata,Chasmanthium.laxum,Dichanthelium.lucidum,Dichanthelium.scabriusculum,Dichanthelium.scoparium,Juncus.canadensis,Juncus.biflorus,Juncus.effusus,Carex.glaucescens,Rhynchospora.chalarocephala,Rhynchospora.inexpansa,Saccharum.giganteum,Scirpus.cyperinus,Scleria.minor,Xyris.sp
767,8,1,1,0,MF,95,p cover,2011,0,0,0,0,0,0,0,0,0,0.015608091,0.02096895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039498876,0,0,0,0,0.075110297,0,0,0.576000999,0,0,0,0.049737784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023407975,0,0,0,0,0,0,0.029259968,0,0.254058104,0.206301507,0.055106967,0.06437193,0,0.472529759,0,0.118038791,0,0,0,0,0,0
768,8,1,1,0,MF,96,p cover,2011,0,0,0,0,0,0,0,0.122877847,0,0,0.021635611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021635611,0.021635611,0,0,0,0,0.012939959,0,0,0.388612836,0,0,0.010041408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339440994,0,0,0,0.352070393,0.215320911,0.010041408,0.201242236,0,0.2436853,0.017184265,0.021635611,0,0,0,0,0,0
769,1,0,0,1,C,1,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01977738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205724508,0,0.119161201,1.016497714,0,0,0.01977738,0,0,0,0,0,0.071854502,0,0.364738621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182468694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1,0,0,1,C,2,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030184223,0,0,0,0,0,0,0,0.377989412,0,0.27190519,0.527200818,0,0,0,0,0,0,0,0,0,0,0,0,0.330639458,0,0,0,0,0,0,0,0.043923674,0,0,0,0.241192263,0,0,0.087847349,0,0.028749167,0,0.060368445,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1,0,0,1,C,3,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155025126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015025126,0,0.371256281,0.185628141,0,0.095025126,0,0,0,0,0,0,0,0.040050251,0.220502513,0,0.190502513,0.391507538,0,0,0,0,0,0,0,0,0.045075377,0,0,0,0,0,0,0.225376884,0,0.065025126,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1,1,0,1,F,4,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376090376,0.376090376,0,0,0,0,0.091663092,0,0,0,0,0,0.134563135,0,0,0,0,0,0,0,0.052910053,0,0,0.037609038,0,0.637208637,0,0,0,0,0,0.293865294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,1,1,0,1,F,5,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467391304,0.425724638,0,0,0,0,0,0,0,0,0,0,0.69263285,0,0,0,0,0,0,0,0,0,0.222222222,0.055555556,0.100845411,0,0,0,0,0,0,0.035628019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,1,1,0,1,F,6,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908163265,0.744897959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326530612,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1,0,1,1,M,49,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.073946178,0,0,0,0,0,0.011126988,0.164721759,0,0,0,0,0,0.02074568,0,0,0,0,0,0.025270567,0,0,0,0,0.171601704,0.084107327,0.01037284,0.510253764,0,0,0.046770395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097576142,0.016313408,0,0,0,0,0,0,0,0.226852954,0,0.226151729,0.122582096,0,0.191606467,0,0,0,0,0,0,0,0,0,0
776,1,0,1,1,M,50,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.027064562,0,0,0,0.039374026,0,0,0,0,0,0,0,0,0.010825825,0,0,0,0,0.107777251,0.005412912,0,0,0.027023914,0,0.116116794,0.104369623,0,0.60901023,0,0,0.02165165,0.005412912,0,0,0,0,0.032477474,0,0,0,0,0,0,0,0,0,0.009342185,0,0.019687013,0,0,0,0,0.088530587,0,0.649983063,0,0,0.056093761,0,0.053607479,0,0,0,0,0,0.016238737,0,0,0,0
777,1,0,1,1,M,51,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.013259391,0,0,0,0,0,0.039778174,0.037887815,0,0,0,0,0,0.075748752,0,0,0,0,0,0.01514975,0,0,0,0,0.051120329,0.44455693,0,0.411999749,0,0,0.057776902,0,0,0,0,0,0.06437972,0,0,0,0,0,0,0,0,0,0.029340883,0.006629696,0,0,0,0,0,0.077612234,0,0.60561374,0,0,0,0,0.069145934,0,0,0,0,0,0,0,0,0,0
778,1,1,1,1,MF,52,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077297584,0.029388622,0,0.463883862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037581635,0,0,0,0.253589976,0.050515383,0,0,0,0,0,0,0.036735778,0.816812889,0,0.051125187,0.069950429,0,0.113118656,0,0,0,0,0,0,0,0,0,0
779,1,1,1,1,MF,53,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039234032,0,0,0,0,0,0.012920587,0.081043271,0,0.319343456,0,0,0.014444326,0,0,0,0,0,0.28137475,0,0,0,0,0,0,0,0,0,0.187517821,0.014444326,0.029833191,0,0,0,0,0,0,0.510790918,0,0.049686342,0.177110066,0,0.095015326,0,0.187241588,0,0,0,0,0,0,0,0
780,1,1,1,1,MF,54,p cover,2013,0,0,0,0,0,0,0,0.018227387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005923901,0,0,0,0,0.09569378,0.024606972,0,1.036682616,0,0,0.052859421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213032581,0.012303486,0,0,0,0,0,0,0,0.23148781,0,0.024834814,0.087719298,0,0.168603326,0,0.028024607,0,0,0,0,0,0,0,0
781,2,0,0,0,C,7,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548245288,0,0,0,0,0,0,0.415013498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002129925,0,0,0.01269287,0,0,0.399361022,0,0,0,0.049706516,0.062486069,0.063897764,0,0,0,0.037013646,0.093109939,0,0.316343463,0,0,0,0,0,0,0,0,0,0,0,0,0
782,2,0,0,0,C,8,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.029347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794565217,0,0.029347826,0,0,0,0,0.133695652,0,0,0,0,0,0,0,0,0,0,0.273913043,0.236956522,0,0,0.088043478,0,0,0,0,0,0,0,0,0.09673913,0.02173913,0.133695652,0,0,0.161956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,2,0,0,0,C,9,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.028560854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199124052,0,0,0,0,0,0,0.225649251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428042687,0,0.10955524,0.026525199,0,0,0.106100796,0,0,0,0.195854667,0.225649251,0,0,0,0,0,0,0,0.454938005,0,0,0,0,0,0,0,0,0,0,0,0,0
784,2,1,0,0,F,10,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749776985,0,0,0,0,0,0.030553078,0,0,0,0,0,0.585414808,0,0,0,0,0.084745763,0,0.021186441,0,0,0,0.163693131,0.04750223,0,0,0,0,0,0,0.317127565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,2,1,0,0,F,11,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058656483,0,0,0,0,0.010379945,0,0,0.282510772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666372895,0.144927536,0,0,0,0,0,0.351938895,0,0.485213474,0,0,0,0,0,0,0,0,0,0,0,0,0
786,2,1,0,0,F,12,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050445633,0.124420677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109269162,0.223529412,0,0,0,0,0,0,0.262388592,0.242067736,0,0,0,0,0,0,0,0.987878788,0,0,0,0,0,0,0,0,0,0,0,0,0
787,2,0,1,0,M,55,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.028270666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024517674,0,0,0,0,0.074813407,0,0,0.372757358,0,0,0,0.555640051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056442755,0,0,0,0,0.143923391,0,0.144317702,0,0,0,0,0,0,0,0,0,0,0.599316998,0,0,0,0
788,2,0,1,0,M,56,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.046736385,0,0,0,0,0,0,0,0.027888499,0,0,0,0,0.013046494,0.011828467,0.010321698,0,0.006667618,0,0.061867132,0,0,0,0,0.085587125,0,0,0.391547491,0,0,0,0.12976134,0,0,0,0,0,0,0,0,0,0,0,0.115812112,0,0,0.015482548,0,0.034267375,0,0,0,0,0.32935511,0,0.422323411,0,0,0.147454258,0,0,0,0,0,0,0,0.111553996,0,0,0.03849894,0
789,2,0,1,0,M,57,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.042316969,0,0,0,0.005195166,0,0,0,0.010390333,0,0,0,0,0.113078592,0,0,0,0,0,0.005195166,0,0,0.004640225,0,0.080233099,0,0,0.621122818,0,0,0,0.051951663,0,0.025975832,0.005195166,0,0,0,0,0,0,0.199854917,0,0,0,0,0.066618306,0.054257268,0.046086699,0,0,0,0.035151097,0.097789304,0.016800566,0.398447616,0,0,0.101683563,0,0,0,0,0,0,0,0.018015633,0,0,0,0
790,2,1,1,0,MF,58,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.010254011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004867721,0,0.096615984,0,0,0.890427662,0,0,0,0.006363864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058412652,0,0,0,0,0,0,0,0,0.354822434,0,0.182457634,0.176892647,0,0,0,0.218885391,0,0,0,0,0,0,0,0
791,2,1,1,0,MF,59,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.012141832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018296488,0,0.250891851,0,0,0.99934421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009725887,0,0,0,0,0,0,0,0,0.245004162,0,0.198480144,0.11067637,0,0.003877934,0,0.151561122,0,0,0,0,0,0,0,0
792,2,1,1,0,MF,60,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009110045,0,0,0,0,0,0,0,0,0,0,0.022460737,0,0,0.82190648,0,0,0,0,0,0,0,0,0.189158158,0,0,0,0,0,0,0,0,0,0.007756865,0,0.01551373,0,0,0,0,0,0,0.455789287,0,0.23261027,0.150992332,0,0.007756865,0,0,0.08694523,0,0,0,0,0,0,0
793,3,0,0,1,C,13,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582202112,0.68627451,0,0,0,0,0,0,0,0,0,0,0.36199095,0,0.182503771,0,0,0,0,0,0,0.045248869,0,0.045248869,0.09653092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,3,0,0,1,C,14,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406028369,0.59929078,0,0,0,0,0,0,0,0,0,0,0.511778116,0,0,0,0,0,0,0,0,0.159574468,0.151215805,0,0,0,0,0,0,0,0,0.050405268,0,0.121707194,0,0,0,0,0,0,0,0,0,0,0,0,0
795,3,0,0,1,C,15,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504580691,0.053206483,0,0,0,0,0,0,0,0,0,0.087561663,0.69379845,0,0,0,0,0.122973925,0,0,0,0.19379845,0.061486963,0,0.042107118,0,0,0,0,0,0,0.213883016,0,0.026603242,0,0,0,0,0,0,0,0,0,0,0,0,0
796,3,1,0,1,F,16,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232773109,0.263865546,0,0,0,0,0,0,0,0,0,0,0.057563025,0,0,0,0,0.294117647,0,0,0,0,0,0,0.129411765,0,0,0,0,0,0,0.301680672,0,0.720588235,0,0,0,0,0,0,0,0,0,0,0,0,0
797,3,1,0,1,F,17,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174074074,0.284567901,0,0,0,0,0,0,0,0,0.024691358,0.224382716,0,0,0.12345679,0.037037037,0.112037037,0.322222222,0,0,0,0,0.039814815,0,0.027469136,0,0.004938272,0,0,0,0,0.052469136,0,0.572839506,0,0,0,0,0,0,0,0,0,0,0,0,0
798,3,1,0,1,F,18,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715277778,0,0,0,0,0,0,0,0,0,0,0.233333333,0,0,0,0,0,0,0,0,0,0,0,0.606944444,0,0,0,0,0,0,0.233333333,0,0.211111111,0,0,0,0,0,0,0,0,0,0,0,0,0
799,3,0,1,1,M,61,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.013102644,0,0,0,0,0,0,0,0,0,0,0,0,0.017055213,0,0,0,0,0,0.00499207,0,0,0,0,0.325014586,0,0,0.128536563,0.218973154,0,0,0,0,0,0,0,0.273475056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238493586,0,0.522860805,0,0.095477965,0.096710575,0,0.065307783,0,0,0,0,0,0,0,0,0,0
800,3,0,1,1,M,62,p cover,2013,0.026855567,0,0,0,0,0,0,0,0,0,0.04785808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03411051,0,0,0,0,0.163556021,0,0,0.293550659,0.088248025,0,0.041959804,0,0,0,0,0,0.03470486,0,0,0,0,0,0,0,0,0,0.019813813,0,0,0.019219464,0,0,0,0.16453153,0,0.737381372,0,0,0.129994638,0,0.198215659,0,0,0,0,0,0,0,0,0,0
801,3,0,1,1,M,63,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.026455026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201523705,0,0,0.28287537,0,0,0.054431135,0,0,0.005481141,0,0,0.104574392,0,0,0,0,0,0,0,0,0,0.016063151,0,0,0,0,0,0,0.027405703,0,0.99145047,0,0.093749795,0.123161753,0,0.06734722,0,0,0,0,0,0,0,0,0.005481141,0
802,3,1,1,1,MF,64,p cover,2013,0,0,0,0,0,0,0,0.016253251,0,0,0.006401035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006401035,0,0,0,0,0,0,0,0,0,0.132830551,0,0,0.905706439,0,0,0,0,0,0,0.01230074,0,0.06595754,0,0,0,0,0,0,0,0,0,0.228671694,0,0.006401035,0,0.006401035,0,0,0,0,0.196753709,0,0.056635715,0.226397547,0,0.132888676,0,0,0,0,0,0,0,0,0,0
803,3,1,1,1,MF,65,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.021826193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002911913,0,0.207427745,0.015118535,0,0.820774011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032765594,0,0,0,0,0.108358268,0.012590011,0,0,0,0,0,0,0,0.440755598,0,0.169798441,0.07636537,0,0.091308322,0,0,0,0,0,0,0,0,0,0
804,3,1,1,1,MF,66,p cover,2013,0,0,0,0,0,0,0,0.044720705,0,0,0.067203364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001883747,0,0.046358163,0,0,0.80213953,0,0,0.028420959,0,0,0,0,0,0,0,0.052418769,0,0,0,0,0,0,0,0.123753197,0,0,0,0,0,0,0.063147137,0,0.34862726,0,0.047384088,0.145916407,0,0.140467335,0,0,0.087559338,0,0,0,0,0,0,0
805,4,0,0,0,C,19,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232718894,0,0,0,0,0,0,0,0,0,0,0,0.264976959,0,0.421658986,0,0,0,0,0.421658986,0,0,0,0,0,0,0,0,0,0,0,0.164746544,0,0.494239631,0,0,0,0,0,0,0,0,0,0,0,0,0
806,4,0,0,0,C,20,p cover,2013,0,0,0,0,0,0,0,0,0.016914307,0,0.02840856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01420428,0,0,0,0.196243342,0,0.316979722,0.027100271,0,0,0,0,0,0,0,0,0.013550136,0,0.207737595,0,0.090645734,0,0,0,0,0.282496963,0,0,0,0,0.104289319,0,0,0,0,0,0.073731427,0.178581441,0,0.449116905,0,0,0,0,0,0,0,0,0,0,0,0,0
807,4,0,0,0,C,21,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.040891894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027690574,0,0,0,0,0,0.163567576,0,0,0,0,0,0,0.055381148,0,0,0,0,0.278354665,0,0.165016502,0,0,0,0,0.427593979,0,0,0,0,0.065282138,0,0,0,0,0.18795782,0,0.179344764,0,0.408918941,0,0,0,0,0,0,0,0,0,0,0,0,0
808,4,1,0,0,F,22,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20045045,0,0,0,0,0,0,0,0,0,0,0,0.369369369,0,0,0,0,0,0,0.842342342,0,0,0,0.353603604,0.234234234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,4,1,0,0,F,23,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332321067,0.124746933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321543408,0,0.064308682,0,0,0,0.021733953,0.469691557,0,0,0,0,0,0,0.087709896,0,0.577944504,0,0,0,0,0,0,0,0,0,0,0,0,0
810,4,1,0,0,F,24,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034859947,0,0,0.105806584,0,0,0.353301983,0.088325496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186567164,0,0,0,0,0,0.146902474,0.306072378,0,0,0,0,0,0,0,0,0.348599468,0.056021264,0,0.058525864,0,0.183040278,0.100848497,0,0,0,0,0.031128604,0,0
811,4,0,1,0,M,67,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.015835953,0,0,0,0,0,0,0,0,0,0,0,0,0.004725859,0,0,0,0,0,0.014177578,0,0,0,0,0.22459787,0.112097997,0,0.230905798,0,0,0.008042609,0.169469625,0,0,0,0.04137289,0,0,0,0,0,0.00331675,0,0,0,0,0.011359359,0,0.104467438,0,0,0.014426843,0,0.543092309,0.023629297,0.317390552,0,0.084317675,0.076773596,0,0,0,0,0,0,0,0,0,0,0,0
812,4,0,1,0,M,68,p cover,2013,0,0,0,0,0,0,0,0,0,0.004922593,0.011127238,0,0,0,0,0,0,0,0.010921626,0,0,0,0,0.333756652,0.003640542,0.003640542,0,0,0,0.012203677,0,0,0,0,0.622097242,0.189888728,0,0.066811805,0,0,0,0.095319303,0,0,0,0,0.039586357,0,0,0,0,0,0,0.016049831,0,0,0,0,0.085885341,0,0,0,0,0.124092888,0,0.079426705,0,0.062094823,0.238534107,0,0,0,0,0,0,0,0,0,0,0,0
813,4,0,1,0,M,69,p cover,2013,0,0,0,0,0,0,0,0,0,0.026442308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044642857,0.003777473,0,0,0,0,0.017513736,0,0,0,0,0.240728022,0,0,0.375686813,0,0,0,0.467032967,0,0,0,0,0,0,0.047046703,0,0,0,0,0,0,0,0,0,0.024381868,0,0,0,0,0.072115385,0.011332418,0.189217033,0,0,0.046703297,0,0,0,0,0,0,0,0.433379121,0,0,0,0
814,4,1,1,0,MF,70,p cover,2013,0,0,0,0.0067659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084724367,0,0.027666075,0.004886749,0,0,0,0,0.341006135,0,0,0.76788421,0,0,0.044731444,0.009773498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078862181,0,0,0,0,0,0,0,0.107957941,0,0.266519076,0.122618188,0,0,0,0.136604236,0,0,0,0,0,0,0,0
815,4,1,1,0,MF,71,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.015156461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095821576,0,0,0.450361144,0,0,0,0.203130264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367198,0,0,0.017851878,0,0.457036514,0,0.489423644,0,0.087893257,0.074610954,0,0.00367198,0,0.101370346,0,0,0,0,0,0,0,0
816,4,1,1,0,MF,72,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.016641646,0,0,0,0,0,0.004512266,0,0,0,0,0,0,0.004512266,0,0,0,0,0,0,0,0,0,0,0.076119963,0.009903101,0,0.59273602,0,0,0.004512266,0.018049063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016641646,0.009903101,0.004512266,0,0,0,0,0,0,0.625012795,0,0.212605343,0.135777406,0,0,0.004512266,0,0.255024054,0.009024532,0,0,0,0,0,0
817,5,0,0,1,C,25,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.031255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109767442,0,0,0,0,0.615813953,0.373023256,0,0,0,0,0,0,0,0,0,0,0.259534884,0.04,0,0,0,0.012,0,0,0,0,0.043255814,0,0.089767442,0,0,0,0,0,0,0.29255814,0,0,0.089767442,0,0.043255814,0,0,0,0,0,0,0,0,0,0
818,5,0,0,1,C,26,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.083601779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360024544,0,0,0,0,0,0.022932965,0,0,0,0,0,0.550161068,0,0,0,0,0,0,0,0,0,0.159687069,0.095796901,0.081300813,0,0,0,0,0,0,0.386102163,0,0,0.210461727,0,0.049930971,0,0,0,0,0,0,0,0,0,0
819,5,0,0,1,C,27,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041169268,0,0,0,0,0.598408326,0.152433425,0,0,0,0,0,0,0,0,0.041169268,0.226507499,0.131772268,0,0,0,0,0,0,0,0,0,0.057698194,0,0.487297215,0,0,0,0,0,0,0.263544536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,5,1,0,1,F,28,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04908523,0,0,0,0,0,0,0,0,0,0,0.096385542,0.379741187,0,0,0,0.233377956,0.240963855,0,0.240963855,0,0,0,0,0.120481928,0,0,0,0,0,0,0.172244534,0,0.466755913,0,0,0,0,0,0,0,0,0,0,0,0,0
821,5,1,0,1,F,29,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128,0,0,0,0,0,0,0,0,0,0,0.939102564,0,0,0,0.075320513,0.243589744,0,0.243589744,0,0,0,0,0.179487179,0,0,0,0,0,0,0.190705128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,5,1,0,1,F,30,p cover,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374619731,0.102564103,0,0,0,0,0,0,0,0,0,0,0.255106475,0,0,0,0,0.256410256,0,0,0,0,0,0,0.31573229,0,0,0,0,0,0,0.64450239,0,0.051064754,0,0,0,0,0,0,0,0,0,0,0,0,0
823,5,0,1,1,M,73,p cover,2013,0,0,0,0,0,0,0,0,0,0,0.041645478,0,0,0,0,0,0,0,0.025897446,0,0,0,0,0.036256425,0,0,0,0,0,0.005179489,0,0,0.009375968,0,0.033771462,0.042100557,0,0.336385332,0.317697258,0,0.017113271,0,0,0,0,0,0,0,0,0,0.02656209,0.08594953,0,0,0,0,0.02656209,0,0.034226542,0,0,0,0,0.414179378,0,0.410191517,0,0.005179489,0.075207376,0,0.025897446,0,0,0,0,0,0.030621856,0,0,0,0
